model,threshold,precision_mean,precision_var,recall_mean,recall_var,f1_mean,f1_var,pos_acc_mean,neg_acc_mean
dwulff/mpnet-personality,0.7399999999999997,1.0,0.0,0.28065238853096963,7.975784792664603e-05,0.4382199509191058,0.00011882499327196328,0.28065238853096963,1.0
dwulff/mpnet-personality,0.7499999999999997,1.0,0.0,0.2662976066864478,0.00011153059424547937,0.420482518354137,0.0001737554849239596,0.2662976066864478,1.0
dwulff/mpnet-personality,0.7599999999999997,1.0,0.0,0.25142281930600124,8.290571769411547e-05,0.40173435697013354,0.00013578038474805005,0.25142281930600124,1.0
dwulff/mpnet-personality,0.7699999999999997,1.0,0.0,0.23889881272108196,0.00010090608055509786,0.38555690363337025,0.00017172783200344817,0.23889881272108196,1.0
dwulff/mpnet-personality,0.7799999999999997,1.0,0.0,0.22429342199862373,9.624366392382502e-05,0.3662995753934538,0.00017206487969663423,0.22429342199862373,1.0
dwulff/mpnet-personality,0.7899999999999996,1.0,0.0,0.20628320252172613,0.00010925123236294422,0.34188975548616496,0.00020742593477364948,0.20628320252172613,1.0
dwulff/mpnet-personality,0.7999999999999996,1.0,0.0,0.1870423028396002,7.394496123029196e-05,0.3150513938796966,0.00014987549501093643,0.1870423028396002,1.0
dwulff/mpnet-personality,0.8099999999999996,1.0,0.0,0.17129305861601613,9.051481810231616e-05,0.2923724225425328,0.00019345945373544474,0.17129305861601613,1.0
dwulff/mpnet-personality,0.8199999999999996,1.0,0.0,0.15592098596622422,4.055458969899342e-05,0.2697254439465794,9.07688423566219e-05,0.15592098596622422,1.0
dwulff/mpnet-personality,0.8299999999999996,1.0,0.0,0.14234791270049038,3.534872688434824e-05,0.24917264850579263,8.240390266149225e-05,0.14234791270049038,1.0
dwulff/mpnet-personality,0.8399999999999996,1.0,0.0,0.1275184734911043,5.052906803266746e-05,0.22612263293326848,0.00012509047904234774,0.1275184734911043,1.0
dwulff/mpnet-personality,0.8499999999999996,1.0,0.0,0.11643435645213918,3.511264366121925e-05,0.2085318809410785,9.109889229893644e-05,0.11643435645213918,1.0
dwulff/mpnet-personality,0.8599999999999995,1.0,0.0,0.09982345875671383,6.152421112300287e-05,0.1814336763320579,0.00016879598614481477,0.09982345875671383,1.0
dwulff/mpnet-personality,0.8699999999999996,1.0,0.0,0.08646863429334836,2.7736482184532892e-05,0.1591305395127817,7.940114616369917e-05,0.08646863429334836,1.0
dwulff/mpnet-personality,0.8799999999999996,1.0,0.0,0.07488322050267907,2.4008010711002948e-05,0.13929412786071743,7.180680044054677e-05,0.07488322050267907,1.0
dwulff/mpnet-personality,0.8899999999999996,1.0,0.0,0.06292585062275367,6.486867897497749e-06,0.1183904102815995,2.0294319659310804e-05,0.06292585062275367,1.0
