model,threshold,precision_mean,precision_var,recall_mean,recall_var,f1_mean,f1_var,pos_acc_mean,neg_acc_mean
allenai/scibert_scivocab_uncased,0.17999999999999997,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.18999999999999995,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.19999999999999996,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.20999999999999996,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.21999999999999995,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.22999999999999995,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.23999999999999994,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.24999999999999992,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.2599999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.2699999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.2799999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.2899999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.29999999999999993,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.30999999999999994,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.3199999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.32999999999999985,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.33999999999999986,0.5000678334011668,0.0,1.0,0.0,0.6667269602966447,0.0,1.0,0.00027129679869777537
allenai/scibert_scivocab_uncased,0.34999999999999987,0.5000678334011668,0.0,1.0,0.0,0.6667269602966447,0.0,1.0,0.00027129679869777537
allenai/scibert_scivocab_uncased,0.3599999999999999,0.5000678334011668,0.0,1.0,0.0,0.6667269602966447,0.0,1.0,0.00027129679869777537
allenai/scibert_scivocab_uncased,0.3699999999999999,0.500135685210312,0.0,1.0,0.0,0.6667872648335745,0.0,1.0,0.0005425935973955507
allenai/scibert_scivocab_uncased,0.3799999999999999,0.5002035554349301,0.0,1.0,0.0,0.6668475802804161,0.0,1.0,0.0008138903960933261
allenai/scibert_scivocab_uncased,0.3899999999999999,0.5002035554349301,0.0,1.0,0.0,0.6668475802804161,0.0,1.0,0.0008138903960933261
allenai/scibert_scivocab_uncased,0.3999999999999998,0.5002035554349301,0.0,1.0,0.0,0.6668475802804161,0.0,1.0,0.0008138903960933261
allenai/scibert_scivocab_uncased,0.4099999999999998,0.500271444082519,0.0,1.0,0.0,0.6669079066401302,0.0,1.0,0.0010851871947911015
allenai/scibert_scivocab_uncased,0.4199999999999998,0.5004752206381534,0.0,1.0,0.0,0.6670889512261334,0.0,1.0,0.0018990775908844276
allenai/scibert_scivocab_uncased,0.4299999999999998,0.5005431830526887,0.0,1.0,0.0,0.6671493212669684,0.0,1.0,0.002170374389582203
allenai/scibert_scivocab_uncased,0.43999999999999984,0.5005433306166802,0.0,0.9997287032013022,0.0,0.6670890658942795,0.0,0.9997287032013022,0.0024416711882799783
allenai/scibert_scivocab_uncased,0.44999999999999984,0.5006793478260869,0.0,0.9997287032013022,0.0,0.6672098497193554,0.0,0.9997287032013022,0.002984264785675529
allenai/scibert_scivocab_uncased,0.45999999999999985,0.5006795324816526,0.0,0.9994574064026045,0.0,0.6671495834842448,0.0,0.9994574064026045,0.0032555615843733042
allenai/scibert_scivocab_uncased,0.46999999999999986,0.5006799020940984,0.0,0.9989148128052089,0.0,0.6670289855072464,0.0,0.9989148128052089,0.0037981551817688553
allenai/scibert_scivocab_uncased,0.47999999999999976,0.500952640174197,0.0,0.9986435160065111,0.0,0.66721044045677,0.0,0.9986435160065111,0.005154639175257732
allenai/scibert_scivocab_uncased,0.48999999999999977,0.5012254901960784,0.0,0.9986435160065111,0.0,0.6674524025385313,0.0,0.9986435160065111,0.006239826370048833
allenai/scibert_scivocab_uncased,0.4999999999999998,0.5019089173711481,0.0,0.9986435160065111,0.0,0.6680580762250454,0.0,0.9986435160065111,0.008952794357026587
allenai/scibert_scivocab_uncased,0.5099999999999998,0.5026642984014209,0.0,0.9981009224091155,0.0,0.6686051794638801,0.0,0.9981009224091155,0.012479652740097666
allenai/scibert_scivocab_uncased,0.5199999999999998,0.5034926722366799,0.0,0.9972870320130223,0.0,0.6691544552653136,0.0,0.9972870320130223,0.016549104720564298
allenai/scibert_scivocab_uncased,0.5299999999999998,0.5039100013719303,0.0,0.9964731416169289,0.0,0.6693394077448748,0.0,0.9964731416169289,0.018990775908844276
allenai/scibert_scivocab_uncased,0.5399999999999998,0.5057201929703653,0.0,0.9953879544221378,0.0,0.6706882369070469,0.0,0.9953879544221378,0.027129679869777535
allenai/scibert_scivocab_uncased,0.5499999999999998,0.5070578466648215,0.0,0.9940314704286489,0.0,0.6715542521994134,0.0,0.9940314704286489,0.033640803038524146
allenai/scibert_scivocab_uncased,0.5599999999999997,0.5095993322203672,0.0,0.9937601736299512,0.0,0.6737171234136472,0.0,0.9937601736299512,0.043678784590341836
allenai/scibert_scivocab_uncased,0.5699999999999997,0.5125332586472483,0.0,0.9929462832338578,0.0,0.6760875588805764,0.0,0.9929462832338578,0.05561584373304395
allenai/scibert_scivocab_uncased,0.5799999999999997,0.5164027149321267,0.0,0.9907759088442757,0.0,0.6789366053169734,0.0,0.9907759088442757,0.07216494845360824
allenai/scibert_scivocab_uncased,0.5899999999999997,0.5208124731798026,0.0,0.9877916440586001,0.0,0.6820267865505292,0.0,0.9877916440586001,0.09115572436245252
allenai/scibert_scivocab_uncased,0.5999999999999998,0.5269487105186902,0.0,0.986706456863809,0.0,0.6870041556479033,0.0,0.986706456863809,0.11421595225176343
allenai/scibert_scivocab_uncased,0.6099999999999998,0.5334903577211836,0.0,0.9831795984807379,0.0,0.6916690523904953,0.0,0.9831795984807379,0.14026044492674986
allenai/scibert_scivocab_uncased,0.6199999999999998,0.543605964753728,0.0,0.9791101465002713,0.0,0.6990799031476997,0.0,0.9791101465002713,0.17797069994574063
allenai/scibert_scivocab_uncased,0.6299999999999997,0.5539245982694685,0.0,0.9725990233315247,0.0,0.7058476077968104,0.0,0.9725990233315247,0.21676614215952253
allenai/scibert_scivocab_uncased,0.6399999999999997,0.5643015521064302,0.0,0.9666304937601736,0.0,0.7126,0.0,0.9666304937601736,0.25366250678241997
allenai/scibert_scivocab_uncased,0.6499999999999997,0.5802752293577982,0.0,0.9609332609875203,0.0,0.7235955056179775,0.0,0.9609332609875203,0.3049376017362995
allenai/scibert_scivocab_uncased,0.6599999999999997,0.5971418849948962,0.0,0.9522517634291915,0.0,0.7340025094102886,0.0,0.9522517634291915,0.35756918068366794
allenai/scibert_scivocab_uncased,0.6699999999999997,0.6145944031172511,0.0,0.9413998914812806,0.0,0.7436776682383197,0.0,0.9413998914812806,0.4096581660336408
allenai/scibert_scivocab_uncased,0.6799999999999997,0.6363973313565604,0.0,0.9316332067281606,0.0,0.7562210966747412,0.0,0.9316332067281606,0.46771568095496474
allenai/scibert_scivocab_uncased,0.6899999999999997,0.6586126266562744,0.0,0.9169831795984807,0.0,0.766613744613291,0.0,0.9169831795984807,0.5246880086814976
allenai/scibert_scivocab_uncased,0.6999999999999996,0.68354951616224,0.0,0.9007053716766142,0.0,0.7772445276834835,0.0,0.9007053716766142,0.5830168204015193
allenai/scibert_scivocab_uncased,0.7099999999999996,0.7121544537077665,0.0,0.8806294085729789,0.0,0.7874818049490538,0.0,0.8806294085729789,0.6440586001085187
allenai/scibert_scivocab_uncased,0.7199999999999996,0.74231843575419,0.0,0.8651654910472056,0.0,0.7990478576797795,0.0,0.8651654910472056,0.6996744438415626
allenai/scibert_scivocab_uncased,0.7299999999999996,0.7694416749750748,0.0,0.8374932175800326,0.0,0.8020265003897116,0.0,0.8374932175800326,0.7490504612045578
allenai/scibert_scivocab_uncased,0.7399999999999997,0.8001066098081023,0.0,0.8144329896907216,0.0,0.807206238236085,0.0,0.8144329896907216,0.7965274009766685
allenai/scibert_scivocab_uncased,0.7499999999999997,0.8338100686498856,0.0,0.7908301682040152,0.0,0.8117516012252854,0.0,0.7908301682040152,0.8423765599565926
allenai/scibert_scivocab_uncased,0.7599999999999997,0.8604651162790697,0.0,0.7628865979381443,0.0,0.8087431693989071,0.0,0.7628865979381443,0.8762886597938144
allenai/scibert_scivocab_uncased,0.7699999999999997,0.8883048620236531,0.0,0.7335865436787846,0.0,0.8035661218424963,0.0,0.7335865436787846,0.9077590884427563
allenai/scibert_scivocab_uncased,0.7799999999999997,0.9105431309904153,0.0,0.6958762886597938,0.0,0.7888666769183453,0.0,0.6958762886597938,0.9316332067281606
allenai/scibert_scivocab_uncased,0.7899999999999996,0.934331797235023,0.0,0.6600651112316874,0.0,0.7736089030206678,0.0,0.6600651112316874,0.9536082474226805
allenai/scibert_scivocab_uncased,0.7999999999999996,0.9530201342281879,0.0,0.6163863266413456,0.0,0.7485996705107084,0.0,0.6163863266413456,0.9696147585458491
allenai/scibert_scivocab_uncased,0.8099999999999996,0.9660706098120129,0.0,0.5716223548562127,0.0,0.7182546446224646,0.0,0.5716223548562127,0.9799240368963646
allenai/scibert_scivocab_uncased,0.8199999999999996,0.9746142359382778,0.0,0.5311991318502441,0.0,0.6876207199297629,0.0,0.5311991318502441,0.9861638632664135
allenai/scibert_scivocab_uncased,0.8299999999999996,0.9788503253796096,0.0,0.4896907216494845,0.0,0.6528028933092225,0.0,0.4896907216494845,0.9894194248507867
allenai/scibert_scivocab_uncased,0.8399999999999996,0.9857566765578635,0.0,0.45062398263700487,0.0,0.6185067957549805,0.0,0.45062398263700487,0.9934888768312534
allenai/scibert_scivocab_uncased,0.8499999999999996,0.9908794788273616,0.0,0.41264243081931634,0.0,0.5826470024899445,0.0,0.41264243081931634,0.9962018448182312
allenai/scibert_scivocab_uncased,0.8599999999999995,0.993421052631579,0.0,0.36869234943027673,0.0,0.5377918480411555,0.0,0.36869234943027673,0.99755832881172
allenai/scibert_scivocab_uncased,0.8699999999999996,0.9966804979253112,0.0,0.32582745523602824,0.0,0.49110611326927006,0.0,0.32582745523602824,0.9989148128052089
allenai/scibert_scivocab_uncased,0.8799999999999996,0.9961904761904762,0.0,0.28377645143787306,0.0,0.44172297297297297,0.0,0.28377645143787306,0.9989148128052089
allenai/scibert_scivocab_uncased,0.8899999999999996,0.9955849889624724,0.0,0.24470971242539338,0.0,0.39285714285714285,0.0,0.24470971242539338,0.9989148128052089
allenai/scibert_scivocab_uncased,0.8999999999999996,0.9986754966887417,0.0,0.20455778621812262,0.0,0.33956316145012383,0.0,0.20455778621812262,0.9997287032013022
allenai/scibert_scivocab_uncased,0.9099999999999996,1.0,0.0,0.1652197504069452,0.0,0.28358556461001166,0.0,0.1652197504069452,1.0
allenai/scibert_scivocab_uncased,0.9199999999999996,1.0,0.0,0.12967986977753662,0.0,0.22958693563880883,0.0,0.12967986977753662,1.0
allenai/scibert_scivocab_uncased,0.9299999999999996,1.0,0.0,0.0946825827455236,0.0,0.17298636926889716,0.0,0.0946825827455236,1.0
allenai/scibert_scivocab_uncased,0.9399999999999996,1.0,0.0,0.06673901247965273,0.0,0.12512716174974567,0.0,0.06673901247965273,1.0
allenai/scibert_scivocab_uncased,0.9499999999999995,1.0,0.0,0.042593597395550735,0.0,0.08170699973978662,0.0,0.042593597395550735,1.0
allenai/scibert_scivocab_uncased,0.9599999999999995,1.0,0.0,0.023060227889310905,0.0,0.045080880403076104,0.0,0.023060227889310905,1.0
allenai/scibert_scivocab_uncased,0.9699999999999995,1.0,0.0,0.00705371676614216,0.0,0.014008620689655173,0.0,0.00705371676614216,1.0
allenai/scibert_scivocab_uncased,0.9799999999999995,1.0,0.0,0.0013564839934888768,0.0,0.00270929287455974,0.0,0.0013564839934888768,1.0
allenai/scibert_scivocab_uncased,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bert-base-uncased,0.1,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.11,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.12,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.13,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.13999999999999999,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.14999999999999997,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.15999999999999998,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.16999999999999998,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.17999999999999997,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.18999999999999995,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0
bert-base-uncased,0.19999999999999996,0.5000678334011668,0.0,1.0,0.0,0.6667269602966447,0.0,1.0,0.00027129679869777537
bert-base-uncased,0.20999999999999996,0.5000678334011668,0.0,1.0,0.0,0.6667269602966447,0.0,1.0,0.00027129679869777537
bert-base-uncased,0.21999999999999995,0.5000678334011668,0.0,1.0,0.0,0.6667269602966447,0.0,1.0,0.00027129679869777537
bert-base-uncased,0.22999999999999995,0.5,0.0,0.9997287032013022,0.0,0.6666063675832128,0.0,0.9997287032013022,0.00027129679869777537
bert-base-uncased,0.23999999999999994,0.5,0.0,0.9997287032013022,0.0,0.6666063675832128,0.0,0.9997287032013022,0.00027129679869777537
bert-base-uncased,0.24999999999999992,0.5000678518116434,0.0,0.9997287032013022,0.0,0.6666666666666666,0.0,0.9997287032013022,0.0005425935973955507
bert-base-uncased,0.2599999999999999,0.50020366598778,0.0,0.9994574064026045,0.0,0.6667269930323048,0.0,0.9994574064026045,0.0013564839934888768
bert-base-uncased,0.2699999999999999,0.500203721309249,0.0,0.9991861096039066,0.0,0.6666666666666666,0.0,0.9991861096039066,0.0016277807921866521
bert-base-uncased,0.2799999999999999,0.5000679255535933,0.0,0.9986435160065111,0.0,0.666425273829999,0.0,0.9986435160065111,0.0016277807921866521
bert-base-uncased,0.2899999999999999,0.49986409350366945,0.0,0.9978296256104178,0.0,0.6660630206446939,0.0,0.9978296256104178,0.0016277807921866521
bert-base-uncased,0.29999999999999993,0.4997961125458747,0.0,0.99755832881172,0.0,0.6659422258444263,0.0,0.99755832881172,0.0016277807921866521
bert-base-uncased,0.30999999999999994,0.4998639825897715,0.0,0.9970157352143245,0.0,0.6658815002717884,0.0,0.9970157352143245,0.0024416711882799783
bert-base-uncased,0.3199999999999999,0.49979594612977823,0.0,0.9967444384156267,0.0,0.6657606233577965,0.0,0.9967444384156267,0.0024416711882799783
bert-base-uncased,0.32999999999999985,0.49986387149469097,0.0,0.9962018448182312,0.0,0.6656997824510514,0.0,0.9962018448182312,0.0032555615843733042
bert-base-uncased,0.33999999999999986,0.5,0.0,0.9953879544221378,0.0,0.6656386066763426,0.0,0.9953879544221378,0.004612045577862181
bert-base-uncased,0.34999999999999987,0.5002728512960437,0.0,0.9948453608247423,0.0,0.665758896151053,0.0,0.9948453608247423,0.006239826370048833
bert-base-uncased,0.3599999999999999,0.5006832467887401,0.0,0.9940314704286489,0.0,0.6659396583060705,0.0,0.9940314704286489,0.008681497558328812
bert-base-uncased,0.3699999999999999,0.500888828114317,0.0,0.9937601736299512,0.0,0.6660605509591782,0.0,0.9937601736299512,0.009766684753119913
bert-base-uncased,0.3799999999999999,0.5015755582956569,0.0,0.9932175800325557,0.0,0.6665452890304961,0.0,0.9932175800325557,0.013022246337493217
bert-base-uncased,0.3899999999999999,0.5017837541163557,0.0,0.9921323928377646,0.0,0.6664844177145981,0.0,0.9921323928377646,0.014921323928377646
bert-base-uncased,0.3999999999999998,0.5020627062706271,0.0,0.9905046120455778,0.0,0.6663624749041795,0.0,0.9905046120455778,0.0176342919153554
bert-base-uncased,0.4099999999999998,0.5028271962487932,0.0,0.989148128052089,0.0,0.666727621834141,0.0,0.989148128052089,0.021975040694519804
bert-base-uncased,0.4199999999999998,0.5035255080879303,0.0,0.9880629408572978,0.0,0.6670940562322557,0.0,0.9880629408572978,0.02577319587628866
bert-base-uncased,0.4299999999999998,0.5037406483790524,0.0,0.9864351600651112,0.0,0.6669112252384446,0.0,0.9864351600651112,0.02821486706456864
bert-base-uncased,0.43999999999999984,0.5044444444444445,0.0,0.9853499728703201,0.0,0.6672790740400515,0.0,0.9853499728703201,0.032013022246337494
bert-base-uncased,0.44999999999999984,0.5060762676351446,0.0,0.9829083016820401,0.0,0.6681420009220839,0.0,0.9829083016820401,0.040694519804666304
bert-base-uncased,0.45999999999999985,0.5073157006190209,0.0,0.9782962561041779,0.0,0.6681489716509171,0.0,0.9782962561041779,0.049918610960390665
bert-base-uncased,0.46999999999999986,0.5088464260438783,0.0,0.9753119913185024,0.0,0.6687749976746349,0.0,0.9753119913185024,0.05860010851871948
bert-base-uncased,0.47999999999999976,0.5112728310502284,0.0,0.9720564297341291,0.0,0.6700953805872452,0.0,0.9720564297341291,0.07080846446011937
bert-base-uncased,0.48999999999999977,0.5143516515217078,0.0,0.967444384156267,0.0,0.6716263301629155,0.0,0.967444384156267,0.08654367878459034
bert-base-uncased,0.4999999999999998,0.5182481751824818,0.0,0.9631036353771025,0.0,0.6738800303720577,0.0,0.9631036353771025,0.10472056429734129
bert-base-uncased,0.5099999999999998,0.5227104601272378,0.0,0.9584915897992403,0.0,0.6764959310674964,0.0,0.9584915897992403,0.12479652740097667
bert-base-uncased,0.5199999999999998,0.5272536687631028,0.0,0.9552360282148671,0.0,0.6794673871092243,0.0,0.9552360282148671,0.14351600651112317
bert-base-uncased,0.5299999999999998,0.5328567082446,0.0,0.9503526858383071,0.0,0.6828460038986355,0.0,0.9503526858383071,0.16684753119913184
bert-base-uncased,0.5399999999999998,0.5397022332506204,0.0,0.9441128594682583,0.0,0.6867969212551805,0.0,0.9441128594682583,0.19479110146500273
bert-base-uncased,0.5499999999999998,0.5479169966735308,0.0,0.938415626695605,0.0,0.6918691869186918,0.0,0.938415626695605,0.22571893651654912
bert-base-uncased,0.5599999999999997,0.5557714100696131,0.0,0.9313619099294629,0.0,0.6961370779681638,0.0,0.9313619099294629,0.2555615843733044
bert-base-uncased,0.5699999999999997,0.5661349285476902,0.0,0.9243081931633207,0.0,0.7021846661170651,0.0,0.9243081931633207,0.2916440586001085
bert-base-uncased,0.5799999999999997,0.5753237900477164,0.0,0.9158979924036896,0.0,0.7067196985555788,0.0,0.9158979924036896,0.32392837764514376
bert-base-uncased,0.5899999999999997,0.5878627968337731,0.0,0.9066739012479653,0.0,0.7132643261124747,0.0,0.9066739012479653,0.36435160065111233
bert-base-uncased,0.5999999999999998,0.6012715712988193,0.0,0.8979924036896365,0.0,0.7202698291807202,0.0,0.8979924036896365,0.4045035268583831
bert-base-uncased,0.6099999999999998,0.6194790486976217,0.0,0.8903960933260987,0.0,0.7306322350845948,0.0,0.8903960933260987,0.45306565382528485
bert-base-uncased,0.6199999999999998,0.6358290866326931,0.0,0.8800868149755833,0.0,0.7382794720072826,0.0,0.8800868149755833,0.49593054801953335
bert-base-uncased,0.6299999999999997,0.6532786885245901,0.0,0.8648941942485079,0.0,0.7443380807844968,0.0,0.8648941942485079,0.5409658166033641
bert-base-uncased,0.6399999999999997,0.6735350933676755,0.0,0.8513293543136191,0.0,0.7520671060515278,0.0,0.8513293543136191,0.5873575691806837
bert-base-uncased,0.6499999999999997,0.695182350292661,0.0,0.8377645143787303,0.0,0.7598425196850394,0.0,0.8377645143787303,0.6326641345632121
bert-base-uncased,0.6599999999999997,0.7167534311405585,0.0,0.8217580032555616,0.0,0.7656723963599595,0.0,0.8217580032555616,0.6752577319587629
bert-base-uncased,0.6699999999999997,0.7399497487437185,0.0,0.7989690721649485,0.0,0.7683276806678841,0.0,0.7989690721649485,0.7192078133478025
bert-base-uncased,0.6799999999999997,0.7590393243599894,0.0,0.7802495930548019,0.0,0.7694983277591974,0.0,0.7802495930548019,0.7523060227889311
bert-base-uncased,0.6899999999999997,0.7833894500561167,0.0,0.7574606619641888,0.0,0.7702068965517241,0.0,0.7574606619641888,0.7905588714053174
bert-base-uncased,0.6999999999999996,0.8027210884353742,0.0,0.7362995116657624,0.0,0.7680769775010613,0.0,0.7362995116657624,0.8190450352685839
bert-base-uncased,0.7099999999999996,0.8244298656669791,0.0,0.7159522517634291,0.0,0.7663714244228256,0.0,0.7159522517634291,0.8475311991318503
bert-base-uncased,0.7199999999999996,0.8476158719573191,0.0,0.689636462289745,0.0,0.7605086013462977,0.0,0.689636462289745,0.8760173629951167
bert-base-uncased,0.7299999999999996,0.8664529914529915,0.0,0.6600651112316874,0.0,0.7493070526639976,0.0,0.6600651112316874,0.8982637004883343
bert-base-uncased,0.7399999999999997,0.8863636363636364,0.0,0.6348345089527944,0.0,0.7398039835599115,0.0,0.6348345089527944,0.9186109603906674
bert-base-uncased,0.7499999999999997,0.903954802259887,0.0,0.6077048290830168,0.0,0.72680077871512,0.0,0.6077048290830168,0.9354313619099295
bert-base-uncased,0.7599999999999997,0.9206689536878216,0.0,0.5824742268041238,0.0,0.7135260884014623,0.0,0.5824742268041238,0.9498100922409115
bert-base-uncased,0.7699999999999997,0.9301688726608854,0.0,0.5529028757460662,0.0,0.693551131529692,0.0,0.5529028757460662,0.9584915897992403
bert-base-uncased,0.7799999999999997,0.9471604938271605,0.0,0.5203472599023331,0.0,0.6716862195762563,0.0,0.5203472599023331,0.9709712425393381
bert-base-uncased,0.7899999999999996,0.9540412044374009,0.0,0.4899620184481823,0.0,0.6474278544542033,0.0,0.4899620184481823,0.9763971785132936
bert-base-uncased,0.7999999999999996,0.958997722095672,0.0,0.4568638090070537,0.0,0.6188901139287026,0.0,0.4568638090070537,0.9804666304937601
bert-base-uncased,0.8099999999999996,0.9631675874769797,0.0,0.42566467715680956,0.0,0.5904045155221073,0.0,0.42566467715680956,0.9837221920781335
bert-base-uncased,0.8199999999999996,0.9700399467376831,0.0,0.3952794357026587,0.0,0.561680801850424,0.0,0.3952794357026587,0.9877916440586001
bert-base-uncased,0.8299999999999996,0.9764359351988218,0.0,0.3597395550732501,0.0,0.5257731958762887,0.0,0.3597395550732501,0.9913185024416712
bert-base-uncased,0.8399999999999996,0.9797242497972425,0.0,0.32772653282691266,0.0,0.491156739174629,0.0,0.32772653282691266,0.9932175800325557
bert-base-uncased,0.8499999999999996,0.9847942754919499,0.0,0.2986977753662507,0.0,0.45836802664446297,0.0,0.2986977753662507,0.9953879544221378
bert-base-uncased,0.8599999999999995,0.9898167006109979,0.0,0.26370048833423765,0.0,0.41645244215938304,0.0,0.26370048833423765,0.9972870320130223
bert-base-uncased,0.8699999999999996,0.9953703703703703,0.0,0.2333152468800868,0.0,0.378021978021978,0.0,0.2333152468800868,0.9989148128052089
bert-base-uncased,0.8799999999999996,0.9959404600811907,0.0,0.19967444384156266,0.0,0.3326553672316384,0.0,0.19967444384156266,0.9991861096039066
bert-base-uncased,0.8899999999999996,0.9951768488745981,0.0,0.16793271839392296,0.0,0.287372330547818,0.0,0.16793271839392296,0.9991861096039066
bert-base-uncased,0.8999999999999996,0.9941291585127201,0.0,0.13781877373846987,0.0,0.24207767452942577,0.0,0.13781877373846987,0.9991861096039066
bert-base-uncased,0.9099999999999996,0.9949622166246851,0.0,0.10716223548562127,0.0,0.1934851824638746,0.0,0.10716223548562127,0.9994574064026045
bert-base-uncased,0.9199999999999996,0.9965753424657534,0.0,0.07894736842105263,0.0,0.14630467571644043,0.0,0.07894736842105263,0.9997287032013022
bert-base-uncased,0.9299999999999996,0.9950248756218906,0.0,0.05425935973955507,0.0,0.10290712631849755,0.0,0.05425935973955507,0.9997287032013022
bert-base-uncased,0.9399999999999996,1.0,0.0,0.03581117742810635,0.0,0.06914614981665794,0.0,0.03581117742810635,1.0
bert-base-uncased,0.9499999999999995,1.0,0.0,0.016549104720564298,0.0,0.032559380838003735,0.0,0.016549104720564298,1.0
bert-base-uncased,0.9599999999999995,1.0,0.0,0.006782419967444384,0.0,0.013473457289140393,0.0,0.006782419967444384,1.0
bert-base-uncased,0.9699999999999995,1.0,0.0,0.002984264785675529,0.0,0.005950770895320531,0.0,0.002984264785675529,1.0
bert-base-uncased,0.9799999999999995,1.0,0.0,0.0008138903960933261,0.0,0.001626457034426674,0.0,0.0008138903960933261,1.0
bert-base-uncased,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
